,FISCAL_YEAR,ATS.SYSTEM.CODE,LOCATION_CODE,LOCATION_NAME,BEDS.NUMBER,schoolType,LOCATION_TYPE_DESCRIPTION,LOCATION_CATEGORY_DESCRIPTION,OPEN_DATE,STATUS_DESCRIPTIONS,PRIMARY_BUILDING_CODE,PRIMARY_ADDRESS_LINE_1,X_COORDINATE,Y_COORDINATE,COMMUNITY_DISTRICT,COUNCIL_DISTRICT,CENSUS_TRACT,BOROUGH_BLOCK_LOT,NTA,NTA_NAME,PRINCIPAL_NAME,PRINCIPAL_TITLE,PRINCIPAL_PHONE_NUMBER,FAX_NUMBER,GEOGRAPHICAL_DISTRICT_CODE,ADMIN_DISTRICT_LOCATION_CODE,ADMINISTRATIVE_DISTRICT_NAME,COMMUNITY_SCHOOL_SUP_NAME,FIELD_SUPPORT_CENTER_NAME,FIELD_SUPPORT_CENTER_LEADER_NAME,SCHOOL_SUPPORT_TEAM_NAME,HIGHSCHOOL_NETWORK_LOCATION_CODE,HIGHSCHOOL_NETWORK_NAME,HIGHSCHOOL_NETWORK_SUPERINTENDENT,lat,lon,economicneedsIndex,povertyPercentage,percentFemale,# Male,percentMale,# Asian,percentAsian,# Black,percentBlack,# Hispanic,percentHispanic,# Multiple Race Categories Not Represented,percentMultiracial,# White,percentWhite,# Students with Disabilities,percentDisability,# English Language Learners,percentELL,# Poverty,totalEnrollment
718,2018,14K126,K126,John Ericsson Middle School 126,3.31E+11,DOE,General Academic,Junior High-Intermediate-Middle,7/1/1966 0:00,Open,K126,424 LEONARD STREET,998683,201530,301,33,49900,3027120001,BK76,Greenpoint                                                                 ,MARIA ORTEGA,PRINCIPAL,718-782-2527,718-302-2319,14,K814,COMMUNITY SCHOOL DISTRICT 14,"WINNICKI, ALICJA",Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 4- Brooklyn North,NULL,NULL,NULL,40.719818,-73.947932,0.813,84.1,39.9,227,60.1,4,1.1,74,19.6,260,68.8,2,0.5,38,10.1,98,25.9,34,9,318,378
719,2018,14K132,K132,P.S. 132 The Conselyea School,3.31E+11,DOE,General Academic,Elementary,7/1/1902 0:00,Open,K132,320 MANHATTAN AVENUE,999313,199692,301,34,49700,3027590001,BK90,East Williamsburg                                                          ,BETH LUBECK,PRINCIPAL,718-599-7301,718-599-7417,14,K814,COMMUNITY SCHOOL DISTRICT 14,"WINNICKI, ALICJA",Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 4- Brooklyn North,NULL,NULL,NULL,40.714772,-73.945663,0.523,41.1,50.6,357,49.4,48,6.6,102,14.1,252,34.9,16,2.2,305,42.2,78,10.8,52,7.2,297,723
720,2018,14K147,K147,P.S. 147 Isaac Remsen,3.31E+11,DOE,General Academic,Elementary,7/1/1906 0:00,Open,K147,325 BUSHWICK AVENUE,1001221,196135,301,34,48500,3030910001,BK78,Bushwick South                                                             ,Sandra Noyola,PRINCIPAL,718-497-0326,718-628-4988,14,K814,COMMUNITY SCHOOL DISTRICT 14,"WINNICKI, ALICJA",Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 4- Brooklyn North,NULL,NULL,NULL,40.705005,-73.93879,0.766,70.8,50.8,177,49.2,13,3.6,69,19.2,219,60.8,19,5.3,40,11.1,57,15.8,39,10.8,255,360
721,2018,14K157,K157,P.S./I.S. 157 The Benjamin Franklin Health & Scien,3.31E+11,DOE,General Academic,K-8,7/1/1909 0:00,Open,K157,850 KENT AVENUE,995342,192631,303,33,123700,3018970013,BK75,Bedford                                                                    ,KOURTNEY BOYD,I.A. PRINCIPAL,718-622-9285,718-398-4155,14,K814,COMMUNITY SCHOOL DISTRICT 14,"WINNICKI, ALICJA",Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 4- Brooklyn North,NULL,NULL,NULL,40.695397,-73.959999,0.916,86.6,46.6,256,53.4,2,0.4,87,18.2,377,78.7,4,0.8,9,1.9,131,27.3,82,17.1,415,479
722,2018,14K196,K196,P.S. 196 Ten Eyck,3.31E+11,DOE,General Academic,Elementary,7/1/1924 0:00,Open,K196,207 BUSHWICK AVENUE,1001055,197519,301,34,48500,3030460001,BK78,Bushwick South                                                             ,JANINE SANTAROMITA,PRINCIPAL,718-497-0139,718-628-5134,14,K814,COMMUNITY SCHOOL DISTRICT 14,"WINNICKI, ALICJA",Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 4- Brooklyn North,NULL,NULL,NULL,40.708804,-73.939385,0.884,87.7,50.8,156,49.2,3,0.9,64,20.2,238,75.1,4,1.3,8,2.5,87,27.4,30,9.5,278,317
723,2018,14K250,K250,P.S. 250 George H. Lindsay,3.31E+11,DOE,General Academic,Elementary,7/1/1964 0:00,Open,K250,108 MONTROSE AVENUE,999316,196754,301,34,50500,3030600001,BK90,East Williamsburg                                                          ,Roseann Lacioppa,PRINCIPAL,718-384-0889,718-302-2314,14,K814,COMMUNITY SCHOOL DISTRICT 14,"WINNICKI, ALICJA",Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 4- Brooklyn North,NULL,NULL,NULL,40.706708,-73.945659,0.845,78.5,48.6,251,51.4,80,16.4,54,11.1,349,71.5,2,0.4,3,0.6,67,13.7,51,10.5,383,488
724,2018,14K257,K257,P.S. 257 John F. Hylan,3.31E+11,DOE,General Academic,Elementary,7/1/1962 0:00,Open,K257,60 COOK STREET,1000513,195316,301,34,49100,3031140011,BK90,East Williamsburg                                                          ,BRIAN DE VALE,PRINCIPAL,718-384-7128,718-387-8115,14,K814,COMMUNITY SCHOOL DISTRICT 14,"WINNICKI, ALICJA",Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 4- Brooklyn North,NULL,NULL,NULL,40.702759,-73.941345,0.883,83,51.4,306,48.6,9,1.4,144,22.9,466,74,0,0,11,1.7,162,25.7,92,14.6,523,630
725,2018,14K297,K297,P.S. 297 Abraham Stockton,3.31E+11,DOE,General Academic,Elementary,7/1/1959 0:00,Open,K297,700 PARK AVENUE,998623,193354,303,36,25700,3017390011,BK75,Bedford                                                                    ,JAMES BROWN,PRINCIPAL,718-388-4581,718-302-2315,14,K814,COMMUNITY SCHOOL DISTRICT 14,"WINNICKI, ALICJA",Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 4- Brooklyn North,NULL,NULL,NULL,40.697377,-73.948166,0.958,92.4,50.2,111,49.8,2,0.9,85,38.1,130,58.3,5,2.2,1,0.4,46,20.6,23,10.3,206,223
726,2018,14K318,K318,I.S. 318 Eugenio Maria De Hostos,3.31E+11,DOE,General Academic,Junior High-Intermediate-Middle,7/1/1968 0:00,Open,K318,101 WALTON STREET,998454,195415,301,33,50900,3022460001,BK72,Williamsburg                                                               ,Leander Windley,PRINCIPAL,718-782-0589,718-384-7715,14,K814,COMMUNITY SCHOOL DISTRICT 14,"WINNICKI, ALICJA",Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 4- Brooklyn North,NULL,NULL,NULL,40.703034,-73.948771,0.727,65.4,50.6,617,49.4,102,8.2,210,16.8,763,61.1,12,1,162,13,228,18.3,95,7.6,817,1249
727,2018,14K319,K319,P.S. 319,3.31E+11,DOE,General Academic,Early Childhood,7/1/1975 0:00,Open,K319,360 KEAP STREET,997036,197818,301,34,52700,3024240001,BK73,North Side-South Side                                                      ,ALEYDA ZAMORA MARTINEZ,PRINCIPAL,718-388-1588,718-302-2316,14,K814,COMMUNITY SCHOOL DISTRICT 14,"WINNICKI, ALICJA",Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 4- Brooklyn North,NULL,NULL,NULL,40.709632,-73.953881,0.82,72.1,48.8,66,51.2,2,1.6,8,6.2,109,84.5,0,0,10,7.8,14,10.9,28,21.7,93,129
728,2018,14K380,K380,P.S. 380 John Wayne Elementary,3.31E+11,DOE,General Academic,Elementary,7/1/1981 0:00,Open,K380,370 MARCY AVENUE,997087,194961,301,33,53100,3022360009,BK75,Bedford                                                                    ,Elsa Nunez,PRINCIPAL,718-388-0607,718-599-3231,14,K814,COMMUNITY SCHOOL DISTRICT 14,"WINNICKI, ALICJA",Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 4- Brooklyn North,NULL,NULL,NULL,40.70179,-73.953702,0.869,79.1,49.3,296,50.7,7,1.2,112,19.2,416,71.2,1,0.2,48,8.2,152,26,119,20.4,462,584
729,2018,14K414,K414,Brooklyn Arbor Elementary School,3.31E+11,DOE,General Academic,Elementary,7/1/2012 0:00,Open,K019,325 SOUTH  3 STREET,996815,197991,301,34,52700,3024230001,BK73,North Side-South Side                                                      ,Eva Irizarry,PRINCIPAL,718-963-0393,718-963-2083,14,K814,COMMUNITY SCHOOL DISTRICT 14,"WINNICKI, ALICJA",Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 4- Brooklyn North,NULL,NULL,NULL,40.710107,-73.954678,0.608,62.3,49.1,304,50.9,14,2.3,16,2.7,363,60.8,26,4.4,178,29.8,120,20.1,47,7.9,372,597
730,2018,14K449,K449,"Brooklyn Latin School, The",3.31E+11,DOE,General Academic,High school,7/1/2006 0:00,Open,K049,223 GRAHAM AVENUE,999647,197868,301,34,50500,3030250001,BK90,East Williamsburg                                                          ,Gina Mautschke,PRINCIPAL,718-366-0154,718-381-3012,14,HS05,NULL,NULL,Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 1- Brooklyn North,HS05,H.S. Network 05 Superintendent Office,"WATTS, KAREN",40.709765,-73.944463,0.527,61.7,45.1,372,54.9,349,51.5,87,12.8,75,11.1,73,10.8,94,13.9,16,2.4,0,0,418,678
731,2018,14K454,K454,The Williamsburg High School of Art and Technology,3.31E+11,DOE,General Academic,High school,7/1/2006 0:00,Open,K049,223 GRAHAM AVENUE,999647,197868,301,34,50500,3030250001,BK90,East Williamsburg                                                          ,CARA TAIT,PRINCIPAL,718-599-1207,718-387-7945,14,HS05,NULL,NULL,Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 1- Brooklyn North,HS05,H.S. Network 05 Superintendent Office,"WATTS, KAREN",40.709765,-73.944463,0.844,78.4,46.5,144,53.5,6,2.2,73,27.1,178,66.2,4,1.5,8,3,55,20.4,78,29,211,269
732,2018,14K474,K474,PROGRESS High School for Professional Careers,3.31E+11,DOE,General Academic,High school,7/1/1999 0:00,Open,K450,850 GRAND STREET,1001183,198368,301,34,48500,3030160001,BK78,Bushwick South                                                             ,WILLIAM JUSINO,PRINCIPAL,718-387-0228,718-782-0911,14,HS05,NULL,NULL,Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 1- Brooklyn North,HS05,H.S. Network 05 Superintendent Office,"WATTS, KAREN",40.711134,-73.938921,0.891,88.5,46,414,54,3,0.4,249,32.5,486,63.4,16,2.1,12,1.6,154,20.1,127,16.6,678,766
733,2018,14K477,K477,East Williamsburg Scholars Academy,3.31E+11,DOE,General Academic,High school,7/1/1999 0:00,Open,K450,850 GRAND STREET,1001183,198368,301,34,48500,3030160001,BK78,Bushwick South                                                             ,Rosemary Vega,PRINCIPAL,718-387-2800,718-387-3281,14,HS05,NULL,NULL,Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 1- Brooklyn North,HS05,H.S. Network 05 Superintendent Office,"WATTS, KAREN",40.711134,-73.938921,0.883,92.5,48.4,173,51.6,2,0.6,134,40,186,55.5,7,2.1,6,1.8,67,20,105,31.3,310,335
734,2018,27Q056,Q056,P.S. 056 Harry Eichler,3.43E+11,DOE,General Academic,Elementary,07/01/1896 12:00:00 AM,Open,Q056,86-10 114 STREET,1029798,193980,409,32,13000,4092260057,QN54,Richmond Hill                                                              ,ANN LEITER,PRINCIPAL,718-441-4448,718-805-1538,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 3- Queens South,NULL,NULL,NULL,40.698989,-73.835735,0.682,81.9,50.1,193,49.9,140,36.2,18,4.7,160,41.3,21,5.4,48,12.4,70,18.1,100,25.8,317,387
735,2018,14K478,K478,"The High School for Enterprise, Business and Techn",3.31E+11,DOE,General Academic,High school,8/26/1996 0:00,Open,K450,850 GRAND STREET,1001183,198368,301,34,48500,3030160001,BK78,Bushwick South                                                             ,Holger Carrillo,PRINCIPAL,718-387-2800,718-387-2748,14,HS05,NULL,NULL,Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 1- Brooklyn North,HS05,H.S. Network 05 Superintendent Office,"WATTS, KAREN",40.711134,-73.938921,0.836,80.3,33.9,576,66.1,39,4.5,277,31.8,523,60,17,1.9,16,1.8,160,18.3,86,9.9,700,872
736,2018,14K488,K488,Brooklyn Preparatory High School,3.31E+11,DOE,General Academic,High school,9/8/2004 0:00,Open,K650,257 NORTH  6 STREET,996776,199978,301,33,51900,3023300011,BK73,North Side-South Side                                                      ,Noah Lansner,PRINCIPAL,718-486-2550,718-486-2505,14,HS05,NULL,NULL,Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 1- Brooklyn North,HS05,H.S. Network 05 Superintendent Office,"WATTS, KAREN",40.715561,-73.954815,0.747,87.1,53.9,236,46.1,9,1.8,228,44.5,254,49.6,10,2,11,2.1,88,17.2,14,2.7,446,512
737,2018,14K558,K558,Williamsburg High School for Architecture and Desi,3.31E+11,DOE,Career Technical,High school,9/8/2004 0:00,Open,K650,257 NORTH  6 STREET,996776,199978,301,33,51900,3023300011,BK73,North Side-South Side                                                      ,GILL CORNELL,PRINCIPAL,718-388-1260,718-486-2580,14,HS05,NULL,NULL,Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 1- Brooklyn North,HS05,H.S. Network 05 Superintendent Office,"WATTS, KAREN",40.715561,-73.954815,0.724,83.9,22.4,438,77.4,17,3,161,28.4,345,61,8,1.4,35,6.2,137,24.2,20,3.5,475,566
738,2018,14K561,K561,Williamsburg Preparatory School,3.31E+11,DOE,General Academic,High school,9/8/2004 0:00,Open,K650,257 NORTH  6 STREET,996776,199978,301,33,51900,3023300011,BK73,North Side-South Side                                                      ,Michael Shadrick,PRINCIPAL,718-302-2306,718-302-3726,14,HS05,NULL,NULL,Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 1- Brooklyn North,HS05,H.S. Network 05 Superintendent Office,"WATTS, KAREN",40.715561,-73.954815,0.766,84.9,48.2,350,51.8,20,3,116,17.2,465,68.8,5,0.7,70,10.4,126,18.6,32,4.7,574,676
739,2018,14K577,K577,Conselyea Preparatory School,3.31E+11,DOE,General Academic,Junior High-Intermediate-Middle,9/8/2004 0:00,Open,K017,208 NORTH  5 STREET,996087,199871,301,34,51900,3023450001,BK73,North Side-South Side                                                      ,MARIA MASULLO,PRINCIPAL,718-486-6211,718-486-6771,14,K814,COMMUNITY SCHOOL DISTRICT 14,"WINNICKI, ALICJA",Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 4- Brooklyn North,NULL,NULL,NULL,40.715268,-73.9573,0.602,52.8,56.4,219,43.6,9,1.8,23,4.6,283,56.4,1,0.2,186,37.1,96,19.1,15,3,265,502
740,2018,14K582,K582,M.S. 582,3.31E+11,DOE,General Academic,Junior High-Intermediate-Middle,9/8/2004 0:00,Open,K196,207 BUSHWICK AVENUE,1001055,197519,301,34,48500,3030460001,BK78,Bushwick South                                                             ,BRIAN WALSH,PRINCIPAL,718-456-8218,718-456-8220,14,K814,COMMUNITY SCHOOL DISTRICT 14,"WINNICKI, ALICJA",Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 4- Brooklyn North,NULL,NULL,NULL,40.708804,-73.939385,0.856,82.3,49.1,135,50.9,5,1.9,63,23.8,184,69.4,4,1.5,9,3.4,89,33.6,35,13.2,218,265
741,2018,14K586,K586,Lyons Community School,3.31E+11,DOE,General Academic,Secondary School,7/1/2007 0:00,Open,K049,223 GRAHAM AVENUE,999647,197868,301,34,50500,3030250001,BK90,East Williamsburg                                                          ,KAREN ONISHI,PRINCIPAL,718-782-0918,718-782-5283,14,HS12,NULL,NULL,Affinity Group,"ANORMALIZA, ALEXANDRA",School Support Team 5- Affinity Group,HS12,H.S. Network 12 Superintendent Office,"PELLES, KATHY",40.709765,-73.944463,0.903,89.3,45.8,269,54.2,5,1,184,37.1,294,59.3,0,0,13,2.6,123,24.8,67,13.5,443,496
742,2018,14K610,K610,Automotive High School,3.31E+11,DOE,Career Technical,High school,7/1/1938 0:00,Open,K610,50 BEDFORD AVENUE,997187,202123,301,33,51700,3026700001,BK73,North Side-South Side                                                      ,Kevin Bryant,PRINCIPAL,718-218-9301,718-599-4351,14,HS09,NULL,NULL,Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 2- Brooklyn North,HS09,H.S. Network 09 Superintendent Office,"ALCOFF, MICHAEL",40.721448,-73.953328,0.824,79.7,9.8,360,90.2,12,3,212,53.1,154,38.6,10,2.5,11,2.8,131,32.8,39,9.8,318,399
743,2018,14K614,K614,Young Women's Leadership School of Brooklyn,3.31E+11,DOE,General Academic,Secondary School,7/1/2008 0:00,Open,K147,325 BUSHWICK AVENUE,1001221,196135,301,34,48500,3030910001,BK78,Bushwick South                                                             ,Catherine Mitchell,PRINCIPAL,718-387-5641,NULL,14,HS07,NULL,NULL,Affinity Group,"ANORMALIZA, ALEXANDRA",School Support Team 3- Affinity Group,HS07,H.S. Network 07 Superintendent Office,"CONYERS, DONALD",40.705005,-73.93879,0.798,77.1,100,0,0,14,3.4,197,48.5,162,39.9,12,3,21,5.2,74,18.2,32,7.9,313,406
744,2018,14K685,K685,El Puente Academy for Peace and Justice,3.31E+11,DOE,General Academic,High school,6/5/1996 0:00,Open,K778,250 HOOPER STREET,996521,196327,301,33,52900,3022070002,BK72,Williamsburg                                                               ,Wanda Vazquez,PRINCIPAL,718-387-1125,718-387-4229,14,HS12,NULL,NULL,Affinity Group,"ANORMALIZA, ALEXANDRA",School Support Team 5- Affinity Group,HS12,H.S. Network 12 Superintendent Office,"PELLES, KATHY",40.70554,-73.955741,0.877,86,52.5,112,47.5,1,0.4,17,7.2,210,89,6,2.5,2,0.8,53,22.5,45,19.1,203,236
745,2018,15K001,K001,P.S. 001 The Bergen,3.32E+11,DOE,General Academic,Elementary,7/1/1965 0:00,Open,K001,309 47 STREET,981081,175710,307,38,8000,3007550022,BK32,Sunset Park West                                                           ,Arlene Ramos,PRINCIPAL,718-567-7661,718-567-9771,15,K815,COMMUNITY SCHOOL DISTRICT 15,"SKOP, ANITA",Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 4- Brooklyn North,NULL,NULL,NULL,40.648959,-74.01142,0.88,83.7,50.2,644,49.8,113,8.7,10,0.8,1124,86.9,4,0.3,43,3.3,220,17,554,42.8,1083,1294
746,2018,15K010,K010,"Magnet School of Math, Science and Design Technolo",3.32E+11,DOE,General Academic,Elementary,7/1/1930 0:00,Open,K010,511 7 AVENUE,988149,180065,307,38,14900,3008690001,BK37,Park Slope-Gowanus                                                         ,LAURA SCOTT,PRINCIPAL,718-965-1190,718-369-1736,15,K815,COMMUNITY SCHOOL DISTRICT 15,"SKOP, ANITA",Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 4- Brooklyn North,NULL,NULL,NULL,40.660912,-73.985946,0.324,23.5,49.6,470,50.4,67,7.2,66,7.1,270,28.9,59,6.3,471,50.5,182,19.5,42,4.5,219,933
747,2018,15K015,K015,P.S. 015 Patrick F. Daly,3.32E+11,DOE,General Academic,Elementary,7/1/1968 0:00,Open,K015,71 SULLIVAN STREET,980959,185957,306,38,5300,3005660001,BK33,Carroll Gardens-Columbia Street-Red Hook                                   ,PEGGY WYNS MADISON,PRINCIPAL,718-330-9280,718-596-2576,15,K815,COMMUNITY SCHOOL DISTRICT 15,"SKOP, ANITA",Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 4- Brooklyn North,NULL,NULL,NULL,40.677085,-74.011864,0.766,71,52.7,235,47.3,9,1.8,170,34.2,207,41.6,31,6.2,80,16.1,140,28.2,28,5.6,353,497
748,2018,15K024,K024,P.S. 024,3.32E+11,DOE,General Academic,Elementary,7/1/1997 0:00,Open,K024,427 38 STREET,982992,177121,307,38,8400,3007010001,BK32,Sunset Park West                                                           ,JACQUELINE NIKOVIC,I.A. PRINCIPAL,718-832-9366,718-832-9360,15,K815,COMMUNITY SCHOOL DISTRICT 15,"SKOP, ANITA",Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 4- Brooklyn North,NULL,NULL,NULL,40.652832,-74.004533,0.873,95.3,48.4,338,51.6,30,4.6,13,2,574,87.6,2,0.3,36,5.5,109,16.6,279,42.6,624,655
749,2018,15K029,K029,P.S. 029 John M. Harrigan,3.32E+11,DOE,General Academic,Elementary,7/1/1921 0:00,Open,K029,425 HENRY STREET,984958,189512,306,39,4500,3003110001,BK33,Carroll Gardens-Columbia Street-Red Hook                                   ,Rebecca Fagin,PRINCIPAL,718-330-9277,718-596-1887,15,K815,COMMUNITY SCHOOL DISTRICT 15,"SKOP, ANITA",Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 4- Brooklyn North,NULL,NULL,NULL,40.686843,-73.997447,0.104,11.3,50.7,457,49.3,37,4,30,3.2,104,11.2,75,8.1,681,73.5,100,10.8,32,3.5,105,927
750,2018,15K032,K032,P.S. 032 Samuel Mills Sprole,3.32E+11,DOE,General Academic,Elementary,7/1/1951 0:00,Open,K032,317 HOYT STREET,986707,187077,306,39,7500,3004370001,BK33,Carroll Gardens-Columbia Street-Red Hook                                   ,DENISE WATSON,PRINCIPAL,718-222-6400,718-222-6405,15,K815,COMMUNITY SCHOOL DISTRICT 15,"SKOP, ANITA",Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 4- Brooklyn North,NULL,NULL,NULL,40.680159,-73.991141,0.463,44.6,46.5,284,53.5,43,8.1,121,22.8,127,23.9,24,4.5,216,40.7,132,24.9,22,4.1,237,531
751,2018,15K038,K038,P.S. 038 The Pacific,3.32E+11,DOE,General Academic,Elementary,7/1/1965 0:00,Open,K038,450 PACIFIC STREET,989013,188821,302,33,3900,3001910001,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           ,YOLANDA RAMIREZ,PRINCIPAL,718-330-9305,718-802-9542,15,K815,COMMUNITY SCHOOL DISTRICT 15,"SKOP, ANITA",Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 5- Brooklyn North,NULL,NULL,NULL,40.684945,-73.982826,0.532,50.7,49.7,289,50.3,108,18.8,169,29.4,122,21.3,35,6.1,140,24.4,80,13.9,38,6.6,291,574
752,2018,15K039,K039,P.S. 039 Henry Bristow,3.32E+11,DOE,General Academic,Elementary,07/01/1877 12:00:00 AM,Open,K039,417 6 AVENUE,988991,182882,306,39,15300,3010000001,BK37,Park Slope-Gowanus                                                         ,ANITA DE PAZ,PRINCIPAL,718-330-9310,718-832-2010,15,K815,COMMUNITY SCHOOL DISTRICT 15,"SKOP, ANITA",Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 4- Brooklyn North,NULL,NULL,NULL,40.668644,-73.982909,0.166,12,48.8,210,51.2,31,7.6,24,5.9,33,8,12,2.9,310,75.6,47,11.5,20,4.9,49,410
753,2018,15K051,K051,M.S. 51 William Alexander,3.32E+11,DOE,General Academic,Junior High-Intermediate-Middle,7/1/1951 0:00,Open,K051,350 5 AVENUE,988397,184235,306,39,13500,3009810111,BK37,Park Slope-Gowanus                                                         ,LENORE DILEO BERNER,PRINCIPAL,718-369-7603,718-499-4948,15,K815,COMMUNITY SCHOOL DISTRICT 15,"SKOP, ANITA",Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 5- Brooklyn North,NULL,NULL,NULL,40.672358,-73.98505,0.325,28.7,56,499,43.9,186,16.4,86,7.6,232,20.4,53,4.7,579,51,201,17.7,25,2.2,326,1136
754,2018,15K058,K058,P.S. 058 The Carroll,3.32E+11,DOE,General Academic,Elementary,7/1/1957 0:00,Open,K058,330 SMITH STREET,985502,187157,306,39,7700,3004490015,BK33,Carroll Gardens-Columbia Street-Red Hook                                   ,Katherine Dellostritto,I.A. PRINCIPAL,718-330-9322,718-596-2969,15,K815,COMMUNITY SCHOOL DISTRICT 15,"SKOP, ANITA",Field Support Center - Brooklyn North,"FITZGERALD, BERNADETTE",School Support Team 5- Brooklyn North,NULL,NULL,NULL,40.680379,-73.995486,0.111,10.6,48,516,52,33,3.3,29,2.9,108,10.9,94,9.5,729,73.4,129,13,58,5.8,105,993
